,X,label,dataset
0,0.278511981264,1.00142633746,Test
1,-1.59826989014,1.01358610319,Val
2,0.820152841962,0.984181206109,Train
3,1.69298732677,-0.0255279134066,Val
4,1.76727695,0.00487148543341,Val
5,-0.571325506639,-0.0116172304397,Train
6,0.990730346293,1.02298447327,Train
7,-1.08616000803,1.01899625801,Train
8,0.587093284431,0.994212140725,Test
9,-1.65003001141,1.00282499374,Train
10,-0.365229732217,-0.0328924258347,Train
11,-0.694124890603,-0.0105116847379,Train
12,-0.933812778724,0.00843722048023,Train
13,1.74524789652,-0.00707479388664,Train
14,-1.49653546922,0.999417026058,Train
15,-0.402748988298,-0.00146766449725,Train
16,-0.800087990682,0.00378601418379,Test
17,1.34835963617,-0.0172694382904,Train
18,-1.02252297822,1.00173586256,Test
19,-1.42566315655,0.993361764976,Val
20,-1.31478726956,1.00605847595,Train
21,0.843273748584,0.992735032695,Test
22,1.18545188838,-0.00180916392791,Val
23,-0.530006967544,0.0096215475682,Val
24,1.85883693021,-0.0210240806624,Train
25,0.833734774248,1.01568839707,Test
26,-1.77783478409,0.9856205964,Train
27,-0.972512395518,-0.00624170751891,Train
28,0.90446474049,0.998664713769,Train
29,-1.21517116435,1.00465701654,Test
30,1.15152740416,-0.0146099443598,Train
31,1.00074236783,0.0138108069127,Train
32,-0.995734718152,-0.00140026722077,Train
33,-0.99153595678,-0.00452208788903,Val
34,1.96339987568,-0.00169474069021,Val
35,-0.853364781897,-0.00803757029752,Train
36,-0.456324295167,0.00519143178395,Train
37,-1.35846169732,1.01173917301,Train
38,1.82604039585,-0.00328057094413,Train
39,-0.505396181718,-0.00971297911291,Val
40,0.836645955816,1.02367135602,Train
41,0.985363455966,1.00603320753,Train
42,-1.91658384718,0.998450509386,Train
43,1.09576105985,-0.0112154679561,Val
44,0.716106526966,0.990104288012,Train
45,-0.355666414204,-0.00397349009671,Train
46,1.9235830288,0.0145153250274,Test
47,1.49092081613,0.0103804567069,Train
48,-1.57289614909,0.994669410669,Test
49,0.27777281772,0.996162643897,Test
50,-1.22191263765,0.992278549778,Train
51,-0.0303622125452,0.00614131092175,Train
52,-1.37709994485,0.996899862553,Val
53,-1.72024015447,1.00089771093,Val
54,1.73096983781,-0.000793157793016,Train
55,-1.58425981111,1.00931514193,Val
56,1.90707554816,3.27786509197e-05,Train
57,-1.12476887908,1.00955146396,Train
58,1.06440655285,0.00068497013608,Train
59,-0.284015715637,0.00496305527471,Train
60,1.23040893349,0.0145827330071,Train
61,0.430307521333,1.01354720435,Train
62,-1.10280514213,1.00659597237,Train
63,1.13346415179,0.0129284950982,Train
64,-1.40475341721,0.994469321753,Val
65,-0.647801482755,-0.00436961341272,Train
66,1.31712370931,-0.00400642820012,Train
67,1.00214448889,0.01937398232,Val
68,1.22533886191,-0.0103672549307,Val
69,1.88419587276,0.0010205512541,Val
70,-1.57724752228,1.01662126243,Train
71,-1.3608744234,0.982438626153,Test
72,0.538059348645,1.00215155935,Val
73,-0.611512881927,-0.00737104893448,Val
74,0.332129583562,0.996734928936,Train
75,-0.797019750053,-0.00478395400207,Train
76,-0.870533201093,-0.0081253301572,Train
77,0.273811429808,1.00890878569,Train
78,-0.19856995595,0.000627969141583,Train
79,-0.589853580387,-0.0173382771573,Train
80,1.98660320201,-0.00383110507151,Train
81,-1.68498375862,1.0108561554,Train
82,-1.01360479309,0.998451834496,Val
83,-1.71441933974,1.00545961381,Val
84,1.33589543342,-0.00521059051076,Test
85,-1.49522391367,1.00881062527,Val
86,1.09180128283,0.00329080421565,Train
87,0.0849441325221,1.01483280444,Train
88,0.9726224013,1.00772970725,Train
89,-1.52788492049,0.985510275454,Train
90,1.25180832467,0.00785038506005,Train
91,1.87179320414,-0.00385899600845,Train
92,-0.769952904698,-0.00157708661575,Train
93,-1.91363308919,0.998625707374,Test
94,1.72695050058,0.00486371358282,Val
95,0.593219361658,0.994279981688,Train
96,0.0738376408488,0.996684593021,Train
97,-1.8787234775,0.994217361215,Train
98,0.994449229577,0.998243527721,Train
99,0.641616715397,0.993105056875,Train
100,0.863354330225,0.997306696861,Train
101,-1.81577042334,1.02220354296,Train
102,-0.215014874769,0.000856873633338,Val
103,-0.636732779414,-0.00232014279641,Train
104,1.89604368989,-0.00765282720076,Train
105,-0.319560451627,0.000357845014747,Test
106,-0.840817533142,0.0162248676677,Val
107,-0.0143512003724,-0.00623508047686,Test
108,-1.42904994798,0.987612513134,Train
109,0.347802377157,1.00904460226,Train
110,0.122606817533,1.00269079213,Train
111,0.0449653892669,1.00046062681,Train
112,0.619444159754,1.00089110829,Val
113,-1.28323648554,0.988536227827,Test
114,0.959027896769,1.01287557855,Val
115,-1.65262608866,0.982479134923,Train
116,1.79624142115,0.0105549932925,Train
117,-1.46269596988,0.999667104465,Train
118,-1.29239625165,1.00395528788,Train
119,1.85394236891,0.00839963717252,Train
120,-0.660363595273,0.00378640331541,Train
121,1.8336917328,0.0025558427016,Train
122,0.792635818984,1.00718456467,Train
123,-1.91024788793,1.00515657303,Val
124,-0.984808720293,0.00708768585993,Val
125,1.67017902025,0.00266564727679,Train
126,-1.55309626206,0.990548193766,Train
127,0.142958444217,0.989716124153,Test
128,-1.81748255571,0.998521030965,Val
129,0.0415761717551,0.989985475604,Train
130,-1.10250065673,0.99958087261,Train
131,-0.253199970247,0.0118919541661,Train
132,0.152882313808,1.00796689103,Val
133,-1.60551123146,0.999114357727,Val
134,1.20411364334,0.0137704063067,Val
135,-0.420983840509,0.0138475395006,Train
136,-0.670362422013,0.0115015438194,Test
137,-0.109832193371,-0.00738596154494,Val
138,1.52075432501,-0.00470223649552,Train
139,1.83900720869,-0.0315036445358,Val
140,-1.68492276433,0.995597868352,Val
141,-1.39679647075,0.99347554906,Train
142,-1.33751527785,1.0052633505,Train
143,0.0687635784122,1.01420235743,Train
144,-1.23430403607,1.00361521176,Train
145,1.61946878346,0.003342525973,Test
146,0.264270014895,1.01996813932,Train
147,-0.71167330914,0.00277473871576,Test
148,-1.96550073618,0.99748756595,Test
149,-1.79796224996,1.00662067765,Train
150,-0.672066462271,-0.0213246520898,Test
151,-0.0601511456276,0.00457314426599,Train
152,-1.90216879611,1.00661621268,Train
153,-0.884132990042,0.00792402484555,Test
154,-1.95625165269,0.994384868342,Test
155,0.295266645885,1.02142411309,Val
156,-0.46700200839,-0.00107065010113,Train
157,-1.61260272162,0.999102416845,Train
158,1.91477347416,-0.0120935913537,Val
159,1.34456632896,-0.00584700189162,Train
160,0.171214885951,0.997665735731,Test
161,0.269785556506,1.01935487302,Train
162,-0.301138507719,-0.00424737342391,Train
163,-1.5028042077,0.996445570672,Train
164,-1.55462589321,1.01438366875,Train
165,0.706459744105,1.00231069192,Train
166,-1.11463080665,0.990693787478,Train
167,1.40388049897,0.000253356927387,Train
168,0.133516300778,0.994312018187,Train
169,0.802614195358,1.00616153682,Val
170,-0.419917569395,-0.00275359173026,Train
171,0.560329033728,1.0202813066,Test
172,-1.06073182442,0.992955173842,Val
173,0.460809789392,0.995005039984,Train
174,-0.833808600103,-0.00823813802711,Train
175,0.96313106786,0.992977037935,Train
176,0.0377787125673,1.00236989238,Train
177,0.341034869918,1.01006768097,Train
178,-1.19488108918,0.991969516186,Train
179,-0.568720239403,0.0030990224332,Val
180,-0.237470470529,-0.0146727870785,Test
181,0.434095359528,1.01494984181,Train
182,-0.725916489339,0.00968623955894,Test
183,-0.709637371732,-0.00793885004568,Test
184,0.0395732497321,0.998641982848,Test
185,-1.03583964181,0.980154461275,Test
186,1.9659352408,-0.0144910987188,Val
187,-1.39115533541,0.998219309914,Test
188,1.86019475579,0.00144704706722,Train
189,-1.73228417232,0.997475634305,Train
190,0.425844933315,0.980469277155,Train
191,-0.205004435251,-0.00091715201189,Train
192,0.618243867157,0.998880371041,Val
193,-0.631201351371,0.0154572883529,Train
194,1.15668785721,-0.00728269230331,Val
195,0.884429453733,1.0157258879,Train
196,1.60626322958,0.0227322389814,Test
197,1.27963337811,-0.00182061312973,Val
198,1.72092190206,-0.000563710294127,Train
199,-0.901050076255,-0.0136851626348,Train
200,1.41000443644,0.00705046975386,Test
201,1.46915586283,-0.014397376505,Test
202,-1.9579864585,0.997479741413,Test
203,0.712677153822,0.985750808023,Train
204,0.689799855172,1.01643985887,Test
205,1.43775621239,0.014889512824,Test
206,-1.45202503775,1.02029489185,Test
207,-1.39848489669,0.991487913987,Train
208,-1.57048103507,1.00463430611,Test
209,-1.3382895039,1.00191968604,Val
210,1.50680083157,0.00655889122247,Train
211,-0.491794761797,0.0111100378802,Train
212,-1.71902228001,1.01062141982,Train
213,-0.644282530385,0.0117974262161,Val
214,1.76092920369,-0.00251195557792,Train
215,-0.202223598059,0.01087146687,Test
216,0.668590394109,1.00234347092,Train
217,-0.264696173923,-0.000196932464028,Train
218,0.216690655035,0.997773695776,Train
219,0.0187246583984,1.00366341756,Test
220,0.271811634302,1.00081263822,Train
221,-0.577955927839,-0.000194306238768,Train
222,-0.0531283162135,0.00619486990066,Train
223,0.557123288369,0.997707474897,Train
224,0.793395732,1.00325445906,Train
225,1.63745858173,0.00180956160974,Test
226,0.146962251886,0.998391124667,Train
227,0.25197787785,0.997931479936,Train
228,-0.217955987969,0.00148131453804,Train
229,-1.10818423425,1.00478968193,Train
230,-0.341099089052,-0.00757488220479,Test
231,0.995012069576,0.995604100354,Test
232,0.267029414778,0.994718166262,Train
233,-1.28025158919,1.01197827828,Val
234,1.26370192007,-0.0103372009082,Train
235,-1.60281678869,0.98862349709,Train
236,0.242990878087,0.993704968671,Train
237,0.620263177121,0.996665931361,Test
238,-0.255387575343,0.00659893278323,Val
239,-1.56681399417,0.986014226509,Test
240,1.84114467364,-0.00704028735143,Train
241,0.0410251965092,0.977505962236,Train
242,1.0586076529,0.00425339615177,Val
243,-1.47794707702,0.994945616647,Test
244,-0.48051851139,-0.00199110806168,Train
245,0.064272643809,0.983690603742,Train
246,0.183834205091,0.989818668638,Test
247,-1.28627851698,1.01036563181,Val
248,-1.67948608977,0.999828547646,Val
249,-0.109163745035,-0.0108122275323,Train
250,-1.58572800996,1.00449660934,Train
251,-0.993022844198,-0.00666643502656,Val
252,1.26229403329,0.0038112416103,Train
253,-1.50017088192,0.988117466213,Test
254,1.09377580041,0.00647828103382,Train
255,0.988989741503,1.00471856931,Test
256,0.484602731646,0.999395793409,Train
257,1.99891789514,-0.00861781622606,Train
258,-1.31355238572,1.01096469503,Train
259,-0.343054148615,0.00649981543578,Train
260,-0.418935582908,-0.0146521496032,Test
261,0.406653708406,0.98983237884,Val
262,-1.94887291474,1.00166612047,Train
263,-1.91416478956,1.01491928222,Train
264,-0.205550253184,-0.00267889049639,Test
265,-0.112309166489,0.00768653854024,Val
266,1.2603929775,0.00411263049044,Train
267,-0.785559438598,0.00128475489944,Val
268,-0.258102392414,-0.00705662468245,Train
269,-0.504992109137,-0.00174614118854,Train
270,0.576954087203,0.989445298247,Train
271,0.850095903761,1.02683202832,Train
272,0.156250266276,1.0068191503,Train
273,-1.13050078904,1.01224834744,Train
274,-1.45005250457,1.01004557693,Train
275,1.94148059184,-0.00470026615734,Train
276,1.27177447862,-0.00396600652528,Val
277,1.44932657732,-0.0169936166952,Val
278,-1.36572956988,0.994372995317,Test
279,-0.9575097141,-0.00135745272158,Test
280,-1.90164253347,1.00075791571,Train
281,0.174073661214,1.01407436586,Val
282,1.72366965471,0.00419648265927,Test
283,-0.0733943888709,-0.00483608184431,Train
284,-0.238550998239,0.00300116705012,Train
285,-1.10037268355,1.00067036009,Train
286,-1.96759974018,1.02307292496,Train
287,0.64408284206,0.99919443649,Test
288,-0.361951870714,-0.00277381812372,Val
289,-0.587039168229,0.00589444154995,Val
290,-1.96478417004,0.992882852448,Train
291,0.719870552222,0.990792366177,Train
292,-1.9846817943,1.0019129076,Train
293,-1.28732125977,1.00925775875,Test
294,-0.210983374155,-0.00137791288855,Train
295,0.259899591085,1.00473916412,Train
296,1.42547601509,-0.00583079877241,Train
297,-1.92090798639,1.00840646902,Test
298,1.91194059378,-0.0115741500043,Train
299,0.149429380533,0.991574462771,Val
300,-1.84318724458,1.01719298816,Train
301,1.6213883195,0.00343434421445,Train
302,-1.40290100201,1.00162779332,Test
303,0.0454546837626,0.997557232283,Test
304,-0.638470066234,0.00459979889888,Val
305,-0.0773668808163,0.00156317606524,Val
306,0.678970963669,0.995217444661,Train
307,0.88076240408,1.00765794663,Train
308,-0.167921929762,0.00611929724938,Test
309,0.739979909355,0.9933327116,Val
310,-0.796626297357,0.017038756095,Train
311,-1.48491392235,1.00560412563,Train
312,0.293074633664,0.97890845296,Val
313,-0.752252598313,-0.0205923249709,Val
314,0.198169663456,1.00497903986,Val
315,0.22438338702,1.00662206073,Train
316,-0.0702693248735,0.00265764556032,Test
317,1.98801466592,0.00544617298537,Train
318,-0.689980558649,0.0127582479432,Train
319,0.582001299574,0.994881328174,Train
320,-0.0875763448724,0.00644934962185,Train
321,1.97549263303,-0.00853396350673,Train
322,1.58844347734,0.00306118687106,Val
323,-1.78850951267,0.981555741635,Test
324,1.33757682655,-0.00171785643618,Train
325,-1.29152084971,0.991542533076,Train
326,-1.49928832154,1.00252059231,Train
327,1.85445232674,-0.00658452153225,Train
328,-1.70104203266,1.00229027289,Train
329,-0.655560504649,0.000958371456223,Train
330,0.535000443666,0.996468134481,Train
331,-1.40846263906,0.994572477819,Train
332,0.522297682622,1.00670938371,Test
333,-0.0893320843111,-0.00011333953949,Train
334,-1.41315085854,0.998947653388,Train
335,0.528163648393,1.01015980987,Test
336,0.786797636791,1.01487066546,Test
337,1.75095938641,0.00623260705226,Val
338,1.93854097067,0.00500981704567,Test
339,1.39913869849,-0.00717677012759,Train
340,1.25616511613,-0.0148487345381,Test
341,1.30453343952,-0.00617053237647,Test
342,0.638389612423,0.994658358435,Val
343,1.98547763386,0.00251484686366,Train
344,-1.17480138556,0.995884619574,Test
345,-1.59647952336,0.999157982866,Train
346,-0.64573289747,2.3650848999e-05,Train
347,-0.388079569262,0.00166279708299,Train
348,-1.5171205412,1.00081466345,Train
349,-0.539694069316,0.0076029371782,Val
350,0.662206386627,0.999050057324,Train
351,1.80695395888,0.00728981583674,Train
352,-0.747786187255,0.00247117566381,Train
353,1.8482935824,0.00577405161655,Train
354,-1.49083441845,0.992563352575,Train
355,-0.116218012433,0.00721583463666,Test
356,1.18166928522,0.00171669882477,Train
357,1.95916075065,-0.000433514393045,Train
358,1.49350740423,-0.0111435604962,Train
359,-1.48970962038,0.988271189564,Train
360,0.863479546526,0.989376794953,Train
361,-0.877101585638,-0.0147994916381,Train
362,-1.25089986615,1.00975221604,Train
363,1.44468406233,0.00263516635563,Train
364,-1.76369914193,1.01324179836,Train
365,1.66075624693,-0.00242155896936,Test
366,-1.82746139277,0.983102507468,Train
367,1.95975642514,0.00980264773245,Train
368,0.0361848205735,1.01097354019,Test
369,0.591033174595,0.99191568938,Train
370,-0.444398397103,0.00820263827171,Train
371,0.328018019596,0.992715735935,Train
372,-0.296181669392,0.0118582823615,Train
373,0.586254971603,0.999137833538,Test
374,-1.3355282287,1.01153691258,Test
375,0.186583965882,1.00681943915,Val
376,1.60617863532,0.00139653789784,Train
377,-1.77396303961,1.0005595626,Train
378,1.1801809658,-0.00803093112744,Test
379,0.143579812455,0.99260159563,Val
380,0.761690244525,1.0024894734,Test
381,1.01273090623,0.00215821053524,Train
382,-0.628877225453,0.00729905070092,Train
383,-1.84968112996,1.0068660619,Test
384,0.406791089362,1.00010181394,Train
385,0.796006596971,0.999748393771,Train
386,-1.05493242922,0.998629944055,Test
387,1.70494508835,0.00597404965116,Test
388,-0.472624762476,0.0102204212881,Train
389,-0.552966504123,-0.00531882106242,Train
390,-0.106080601553,0.0196967445191,Val
391,-1.57883546196,1.00354007326,Train
392,-0.761434634145,-0.0148797846439,Train
393,-1.98955556864,0.978330758787,Val
394,1.84720853391,-0.0136967495381,Val
395,1.31735705338,0.00555932389374,Train
396,1.95636636458,0.00527340830317,Train
397,-1.8110344386,0.978553680022,Train
398,1.83476899432,0.00629230785857,Train
399,-0.531570800035,0.0109650650728,Train
400,0.524307261519,0.998840638421,Val
401,0.511552494993,1.00497083652,Train
402,0.4417258452,0.98587447791,Test
403,-1.86742549309,0.99047546079,Test
404,-1.89454559658,0.998611234797,Train
405,1.8794098406,-0.0161318207957,Train
406,-0.471734116652,0.00515940688952,Test
407,-0.484131931794,0.00779457474348,Train
408,1.64780146029,-0.0106869955569,Train
409,0.75215972166,1.01432620589,Train
410,0.638941498521,1.00661012727,Train
411,0.731215242435,1.01167859836,Test
412,-0.69784827572,0.00437460791678,Test
413,0.336523118882,1.00195157946,Train
414,-0.929561614926,0.0133350115539,Val
415,-0.249057592967,0.0116730024517,Train
416,1.75226117499,0.00761667946059,Val
417,-1.77233394711,0.991024957503,Val
418,-0.973450273276,-0.0159830182129,Train
419,1.07982975335,-0.00646758991766,Train
420,-1.18395552363,1.0016167057,Train
421,-0.370608999196,0.0047648500325,Train
422,0.773759492308,0.99438841554,Test
423,1.02008266279,-0.0146513343507,Test
424,1.47776978242,0.00167432039068,Val
425,-0.485449556524,0.00557887868946,Train
426,1.48889395278,-0.0134318348485,Train
427,1.15962078896,0.00261692109108,Train
428,0.179438587979,1.01358128201,Train
429,-1.59046399821,1.00045241737,Train
430,-0.713523042177,0.0122827886407,Test
431,1.21938460014,-0.00252488306062,Val
432,1.29508105485,-0.00161356335211,Val
433,-1.72578940406,1.0070848671,Val
434,-0.433851622588,-0.00209427138249,Test
435,-1.98623594175,1.01045584712,Test
436,1.8138289724,-0.00675260149686,Test
437,-1.68246251311,0.98975555282,Train
438,1.14821752147,-0.00981199543213,Val
439,1.35430568077,0.00140978980493,Train
440,-1.52494326277,0.988209728251,Val
441,1.10787375309,0.000574613185992,Train
442,-0.577329448724,0.015713140901,Train
443,1.41087971623,-0.00927031430554,Train
444,-1.2008327233,0.996471679883,Train
445,1.05455195159,-0.000312026346212,Train
446,1.99219883583,-0.000333455310925,Train
447,-0.00123412276441,-0.00478404368841,Val
448,0.0347616295734,0.990975243582,Train
449,0.26073247692,1.00751493157,Train
450,0.568704286737,0.981299021228,Train
451,0.934333423906,0.996676641609,Train
452,1.1790430103,-0.00219875562307,Test
453,-1.38923773222,0.992421484963,Val
454,-0.225996427165,0.0127876496839,Train
455,1.5981114734,0.00456817100207,Train
456,-1.55905837316,0.986189282471,Train
457,1.84910337863,-0.0032429246707,Train
458,0.850633354859,1.0049595372,Train
459,-1.32976875465,0.998937946639,Train
460,-1.63055529682,0.999009084783,Train
461,-0.884245091897,-0.0122006289516,Train
462,1.23743090451,-0.000728867922153,Train
463,0.289868238757,0.999925404943,Test
464,1.28773916605,0.00615884023998,Train
465,-0.509048820453,-0.00715081099577,Val
466,1.55651827092,-0.00618076337452,Val
467,1.3632063796,-0.00847052137925,Train
468,1.17033020867,0.0121224385556,Train
469,0.483120064337,1.00394312538,Val
470,-0.164375729142,-0.00656639942346,Test
471,0.227106691807,0.997959853341,Test
472,1.26025775388,0.000652741576284,Val
473,-0.323360506949,-0.020095244269,Test
474,-0.838616130133,-0.00154031989879,Train
475,-1.17457583707,0.99225181591,Val
476,0.171697989886,0.988374787081,Train
477,1.75731486746,-0.0128239428413,Test
478,0.743608432504,0.999838454353,Train
479,1.08670524479,0.00765243482153,Train
480,1.13830230077,0.00458393419828,Train
481,1.20966022006,0.000538505126586,Val
482,-0.0330486855108,0.000185296986122,Test
483,1.6775497212,0.00488977875238,Test
484,-1.37256901743,0.98942872373,Train
485,-1.1930829788,1.00084935579,Train
486,-1.21314331008,1.00277899408,Train
487,-1.66212290017,1.01762139261,Train
488,-1.53969240371,1.00450084847,Train
489,0.14376981731,1.00259970421,Val
490,-1.01120453915,1.01113243261,Test
491,1.7992615072,0.0128383401537,Val
492,0.391747086251,0.994759257113,Val
493,-0.341299053836,-0.00377892246924,Train
494,-1.5152401838,0.988436584956,Train
495,0.80662118942,1.01132086797,Train
496,-0.53237313398,-0.0104746775581,Test
497,1.59781164042,0.000998213878943,Val
498,1.00397674326,-0.00284898099115,Test
499,-1.2545949702,0.996750053077,Test
