,X,label,dataset
0,0.603736801943,-0.534849853064,Train
1,0.3564433022,0.832956838175,Train
2,0.397871046643,0.736567184919,Val
3,0.0780474716877,0.442186582128,Test
4,0.843668396689,-0.936438713711,Train
5,0.867207802796,-0.876246308471,Train
6,0.46080856339,0.375972745322,Test
7,0.98317542455,-0.378567613256,Train
8,0.475091795161,0.266039328007,Train
9,0.202217732082,0.931179809779,Test
10,0.0589368551728,0.335671481915,Val
11,0.990244916909,-0.42802681919,Val
12,0.564664596954,-0.277876834063,Test
13,0.450697899182,0.421848700283,Val
14,0.408745253808,0.667515084774,Test
15,0.0473227081973,0.26366857721,Train
16,0.892398436195,-0.908444100545,Train
17,0.181590038332,0.857969832453,Val
18,0.628182492692,-0.664639540682,Val
19,0.461584819402,0.311874010314,Train
20,0.897287236947,-0.793375083798,Test
21,0.643498743995,-0.704308772215,Val
22,0.138740981525,0.738358079218,Test
23,0.124376426683,0.554134552924,Train
24,0.774446428153,-0.946729233779,Train
25,0.54013699782,-0.086780846759,Train
26,0.302710937873,0.958972067017,Val
27,0.760201844762,-0.97581216481,Test
28,0.555248570128,-0.153597238698,Train
29,0.947887226336,-0.561004245411,Val
30,0.714689377605,-0.941261025916,Train
31,0.0664437514669,0.394365454163,Train
32,0.481112574848,0.263834625655,Test
33,0.878031837984,-0.874150017911,Train
34,0.541810876734,-0.0665564085262,Val
35,0.240757383291,0.957946595784,Test
36,0.857656341863,-0.877858967464,Val
37,0.732868780457,-0.977811463933,Train
38,0.283648098226,1.0031549793,Train
39,0.82431366692,-1.00824672786,Train
40,0.0657112068847,0.390945653068,Train
41,0.938903345745,-0.597026832414,Train
42,0.299710822233,0.994701516942,Train
43,0.949580368634,-0.527769933761,Train
44,0.474857389794,0.380979689717,Val
45,0.936429491075,-0.611743304786,Train
46,0.991112030466,-0.307314839215,Train
47,0.0804930332142,0.451150744167,Test
48,0.29559273535,1.00446600785,Test
49,0.07125803844,0.392459976085,Test
50,0.775409597533,-0.975552668639,Test
51,0.825502333842,-0.942947668244,Test
52,0.206742397544,0.844438379518,Train
53,0.373261500558,0.811871970477,Test
54,0.613481356222,-0.607142370467,Val
55,0.902493209973,-0.803652060634,Test
56,0.110714156727,0.572515502762,Train
57,0.460683800129,0.35914567711,Train
58,0.161687860024,0.802773798423,Train
59,0.319501248415,0.920707859868,Val
60,0.93422450133,-0.552725498585,Train
61,0.121382861274,0.627772150601,Train
62,0.966025257069,-0.375247883441,Train
63,0.299100801822,0.974909329494,Test
64,0.190629287222,0.927649300463,Train
65,0.693468791342,-0.862029965065,Train
66,0.310675724999,0.924771173181,Train
67,0.59973373898,-0.473661726676,Train
68,0.59654366151,-0.470512211119,Train
69,0.254957117774,1.00348002331,Train
70,0.632174612873,-0.633764478744,Val
71,0.383904470354,0.746102244159,Train
72,0.593340173928,-0.415030314546,Train
73,0.704185361712,-0.882183550837,Test
74,0.142717134363,0.741636236932,Train
75,0.983657858378,-0.327638650534,Test
76,0.159200850167,0.883580654593,Val
77,0.346545560748,0.877227150483,Test
78,0.81664082733,-0.974772067131,Train
79,0.927516607137,-0.695682389398,Train
80,0.549091900221,-0.117621216218,Train
81,0.769312851992,-0.999631743351,Val
82,0.728587193558,-0.942336655018,Val
83,0.585219117271,-0.341497589654,Train
84,0.105457860162,0.617382016449,Train
85,0.867575429304,-0.883035898193,Test
86,0.236939912191,0.960808047221,Train
87,0.692712905614,-0.79412838105,Test
88,0.34062105624,0.869041190152,Test
89,0.763927273286,-1.02105181494,Train
90,0.650520257992,-0.682105372329,Val
91,0.467671797993,0.350327558784,Val
92,0.470866508333,0.29719432641,Train
93,0.647076554472,-0.708351009415,Train
94,0.604961254001,-0.435011579692,Train
95,0.778599740493,-1.03133254261,Train
96,0.596131201805,-0.432779818779,Test
97,0.212490299356,1.01339978979,Train
98,0.669935069064,-0.778040944809,Train
99,0.152672245575,0.588743401327,Val
100,0.774773272974,-1.01888106394,Val
101,0.965976798583,-0.464261524063,Train
102,0.621142330193,-0.509555137334,Test
103,0.0410241261753,0.192210469191,Test
104,0.0673644561683,0.41887348539,Train
105,0.863415631283,-0.941704202541,Train
106,0.112688946171,0.612789432555,Train
107,0.612825145969,-0.47117917069,Val
108,0.585938749729,-0.340002487386,Test
109,0.916198097521,-0.604690811795,Train
110,0.496809090073,0.0791042405721,Val
111,0.385209327446,0.767745844753,Test
112,0.00627122274232,-0.0325950071414,Test
113,0.890288778562,-0.837230945974,Val
114,0.805081189877,-0.913165955723,Test
115,0.362585701247,0.832689520277,Train
116,0.546340829968,-0.144087838406,Val
117,0.51584720677,0.070833188647,Train
118,0.147402444918,0.758582154406,Train
119,0.249858486221,1.00837752228,Train
120,0.691272787244,-0.796181196123,Train
121,0.332827870025,1.0426569843,Train
122,0.127910699447,0.709915702352,Test
123,0.0362998705979,0.203262881895,Train
124,0.677684203778,-0.803449915181,Train
125,0.173549546527,0.83684377922,Train
126,0.291277606983,0.871633415957,Train
127,0.353497110698,0.856371401154,Test
128,0.0861368230704,0.347684772689,Train
129,0.613056906848,-0.479083427171,Test
130,0.974909332566,-0.357168382785,Train
131,0.374985641024,0.710470909492,Val
132,0.444629766487,0.434896515731,Train
133,0.47103886839,0.28223550322,Test
134,0.87803712935,-0.937237942764,Train
135,0.363231877206,0.77114357233,Val
136,0.0208717987319,0.162146404497,Test
137,0.173052339181,0.873306665182,Val
138,0.338691322867,0.956397700361,Val
139,0.533637353836,-0.0553233545154,Train
140,0.415183669881,0.661615905981,Train
141,0.190622943364,0.876848539795,Test
142,0.0120256341206,0.09559634624,Val
143,0.940637527559,-0.597198654393,Train
144,0.644221949564,-0.634022138354,Train
145,0.0488546574534,0.273406299768,Train
146,0.720728966966,-0.904447748452,Test
147,0.753297014256,-0.974377201327,Train
148,0.810163534548,-1.01717961677,Test
149,0.818457186673,-0.94799668184,Val
150,0.3083544318,0.987766034498,Test
151,0.908150023339,-0.757353567165,Train
152,0.410631599871,0.611027266128,Train
153,0.518181614302,-0.0416018094494,Test
154,0.0546386136959,0.331075695811,Train
155,0.10871689411,0.567522112431,Train
156,0.190540813228,0.882936757006,Train
157,0.779389723685,-0.966996767648,Train
158,0.0123964388105,0.0217505173249,Val
159,0.206640815588,0.940085590675,Test
160,0.326386148214,0.932584872157,Val
161,0.18108241422,0.915136516174,Test
162,0.607038337459,-0.449432579115,Test
163,0.0471345879845,0.243635174852,Train
164,0.796293847521,-1.01940793235,Val
165,0.825583348307,-1.07978792403,Test
166,0.016958486115,0.141097529577,Val
167,0.0107579477353,0.0503614083983,Train
168,0.661176253356,-0.748056489584,Train
169,0.320778005603,0.932279211718,Val
170,0.0577559335442,0.292664048945,Val
171,0.256615039669,1.01247278969,Train
172,0.834639652311,-0.984160496273,Test
173,0.950374878142,-0.468152982968,Test
174,0.399990410139,0.464939783776,Train
175,0.373807323311,0.777152534226,Train
176,0.359179718784,0.752683434107,Val
177,0.0840759103432,0.491603200899,Test
178,0.319275868751,0.961975152731,Train
179,0.0988111436763,0.520363821335,Val
180,0.518447071884,0.0311890395222,Train
181,0.356688763167,0.808909708849,Train
182,0.119363244195,0.664601360946,Test
183,0.125391730979,0.629737898558,Train
184,0.934208603365,-0.59902549678,Train
185,0.0449363834162,0.306407667047,Train
186,0.470677853416,0.402671799628,Train
187,0.860645700577,-0.905010419524,Train
188,0.0569830193542,0.366460681403,Train
189,0.14363931394,0.816016467554,Test
190,0.872348171044,-0.816749737395,Val
191,0.102370357989,0.697799807603,Train
192,0.789431018725,-0.949774775383,Val
193,0.54298390167,-0.059316455683,Train
194,0.602058596382,-0.491149916598,Train
195,0.323587404816,0.80358041049,Train
196,0.215724083367,0.943900226277,Val
197,0.986491682319,-0.345242646505,Test
198,0.138625782963,0.716614141504,Train
199,0.74953359776,-0.917921924443,Train
200,0.489055056917,0.199775438531,Train
201,0.834257747147,-0.965959869883,Train
202,0.874912562934,-0.807905351346,Val
203,0.0370977146133,0.232204213951,Train
204,0.297775684904,0.992999706552,Test
205,0.776696160066,-1.01789156619,Train
206,0.921267573285,-0.712703457718,Train
207,0.372119747914,0.768457030165,Train
208,0.739348699521,-0.966179793348,Train
209,0.119512744532,0.709497471297,Train
210,0.604083466439,-0.487191516799,Val
211,0.00124837224253,-0.0379230176856,Train
212,0.250272767122,1.03792517401,Test
213,0.110324615984,0.740279815108,Train
214,0.0564641659422,0.493868466259,Val
215,0.492397780996,0.0586248404516,Val
216,0.461892422316,0.365668548677,Train
217,0.323043795986,0.950701033636,Train
218,0.355222114479,0.841996883703,Test
219,0.297936438789,0.930792029669,Val
220,0.461257816793,0.348464042038,Train
221,0.726312763074,-0.907037492516,Val
222,0.617885198575,-0.560609882872,Train
223,0.573655075135,-0.32590706059,Train
224,0.459323102096,0.624471641458,Val
225,0.325978614898,0.918352498086,Train
226,0.175501180218,0.952701786782,Val
227,0.889895011631,-0.783575912129,Test
228,0.0256747109803,0.148725724546,Train
229,0.448199275469,0.450347851489,Train
230,0.145039769513,0.806979299636,Test
231,0.452408947288,0.439813238632,Train
232,0.101526556764,0.61282119567,Test
233,0.10308186682,0.517979927932,Test
234,0.0459164190677,0.266330589149,Test
235,0.0572623075509,0.348384313638,Train
236,0.98719513557,-0.35699858837,Train
237,0.0638355546728,0.405040027929,Train
238,0.678893261389,-0.847268901968,Val
239,0.201781579764,0.905620060476,Test
240,0.717792631975,-0.988254820903,Train
241,0.828030310892,-0.934512357005,Test
242,0.698980273261,-0.797864796338,Train
243,0.533676580239,-0.0677712114418,Train
244,0.920405679639,-0.665122482975,Val
245,0.0476443589079,0.295236837433,Train
246,0.250311615285,0.946432549229,Train
247,0.105531590416,0.581647767617,Train
248,0.33256600663,0.898892166182,Test
249,0.105953291337,0.590065394822,Test
250,0.91876671598,-0.733257027909,Train
251,0.445330251338,0.449148644843,Val
252,0.420374226134,0.614829759173,Train
253,0.379321275621,0.779781297581,Train
254,0.161421894531,0.871724378949,Test
255,0.290664705126,0.980400302943,Train
256,0.206569314772,0.974536611172,Train
257,0.972634809766,-0.474216449491,Train
258,0.325159183745,0.952282973216,Test
259,0.427369675074,0.496847392269,Val
260,0.58453614079,-0.355802353747,Val
261,0.4858914158,0.259091338004,Test
262,0.760731489219,-1.09369025699,Test
263,0.803545696664,-0.928326043859,Test
264,0.214685161005,0.898229074682,Train
265,0.751709979406,-0.961914312747,Test
266,0.733218613358,-0.955221302595,Train
267,0.165366053036,0.800657694874,Train
268,0.757227391863,-0.970525426332,Train
269,0.635081427511,-0.595249099064,Train
270,0.540240870524,-0.0634660150187,Test
271,0.278093640207,1.01681526945,Test
272,0.772367675931,-1.00453194143,Train
273,0.448383995803,0.448446996322,Train
274,0.611049377058,-0.531971743179,Val
275,0.872014178346,-0.826661640657,Val
276,0.115844385004,0.634464523221,Test
277,0.334606870989,0.93545035081,Train
278,0.112502293837,0.571807038893,Train
279,0.587340282281,-0.353800667411,Test
280,0.478113684669,-0.70592019463,Val
281,0.278187014897,1.03143032738,Val
282,0.367789815669,0.795776108587,Train
283,0.756503259534,-0.991303052935,Val
284,0.0392217066546,0.223489946904,Test
285,0.172057075562,0.904525149078,Train
286,0.317686803773,0.936108052218,Train
287,0.593025415886,-0.382107797313,Train
288,0.983940265289,-0.348978159697,Test
289,0.570136060384,-0.275105005555,Train
290,0.796534252575,-0.997812814522,Train
291,0.271827560999,0.994512221259,Train
292,0.805219209507,-0.967722992225,Test
293,0.475747365552,0.311880532211,Test
294,0.688447206847,-0.809670161783,Test
295,0.868369380948,-0.957430767069,Test
296,0.732636797153,-0.972416468482,Train
297,0.29887557034,0.968396318283,Train
298,0.766386887943,-1.0242693613,Train
299,0.734471341873,-0.940597430342,Test
300,0.888529584483,-0.821093478512,Train
301,0.599265337418,-0.40490532821,Train
302,0.86904965356,-0.87290914663,Train
303,0.265305925628,1.02931090327,Train
304,0.576979223931,-0.337933238615,Train
305,0.351844285865,0.805288531071,Test
306,0.617298425368,-0.562774384323,Train
307,0.392042512209,0.703801349078,Val
308,0.832337071452,-1.01951890739,Val
309,0.825217143729,-0.950708829183,Train
310,0.955551919355,-0.498302018908,Train
311,0.826320430059,-0.986626481849,Test
312,0.879319350678,-0.819952117777,Val
313,0.482326735675,0.243058189853,Test
314,0.10498313701,0.587593482565,Train
315,0.47635701856,0.317446379564,Train
316,0.539112973104,-0.0900843383991,Train
317,0.605273195137,-0.716690654989,Test
318,0.446680620085,0.425878750138,Test
319,0.535624152612,-0.0231317011137,Val
320,0.202849882446,0.947796548927,Test
321,0.291582395785,1.01328181823,Train
322,0.986452429811,-0.364514375629,Train
323,0.989464953183,-0.319629333496,Train
324,0.357855320484,0.910988190389,Test
325,0.665160340438,-0.705333342038,Val
326,0.50994070045,0.174582393972,Val
327,0.660844079251,-0.683531052589,Test
328,0.342412930591,0.894780467271,Train
329,0.344506242749,0.861097727955,Train
330,0.980279971011,-0.342328643971,Test
331,0.894856618374,-0.799156108191,Train
332,0.750804651888,-1.01672545726,Test
333,0.833738910667,-0.967741665196,Train
334,0.620110205614,-0.52911010288,Val
335,0.791007711033,-0.980227973729,Val
336,0.576388319141,-0.334483055726,Val
337,0.688837744792,-0.861859871184,Train
