,X,label,dataset
0,0.773333814234,0.788949972108,Val
1,0.0831971893155,0.0659331665083,Train
2,0.759289838025,0.535651071346,Train
3,0.163096794823,0.216334391212,Val
4,0.773287182463,0.786964985731,Train
5,0.301521630801,0.309701018065,Val
6,0.947433483619,0.94553246543,Train
7,0.0968496578203,0.116638807992,Val
8,0.61970111444,0.657796872247,Train
9,0.0341622063769,0.0321225143022,Train
10,0.239024792087,0.274340367609,Train
11,0.709656258029,0.711968689212,Train
12,0.254110809241,0.258459842804,Train
13,0.245797900779,0.291789710169,Train
14,0.960099853357,0.990561548674,Train
15,0.133096022401,0.120001988529,Val
16,0.18180713167,0.312518207806,Train
17,0.525359627625,0.556329750506,Val
18,0.623522238149,0.591440787069,Train
19,0.213503646096,0.233733491111,Val
20,0.579054506699,0.601880967346,Test
21,0.127162910111,0.144369100338,Train
22,0.648640590207,0.688834891007,Train
23,0.751544756555,0.761640723103,Test
24,0.776611357643,0.809983839333,Test
25,0.0901403706822,0.0333142091254,Train
26,0.872576154611,0.92274171398,Val
27,0.121425030892,0.166684958649,Train
28,0.25899261545,0.200552550575,Test
29,0.0322630553703,5.97117151187e-05,Train
30,0.184485640718,0.16627545651,Train
31,0.979211639534,0.997453723354,Train
32,0.332265202138,0.366698476366,Test
33,0.318784168329,0.328889832368,Train
34,0.349049561374,0.352572985053,Val
35,0.490788915732,0.403003457718,Val
36,0.620205630984,0.532630968946,Val
37,0.651985392491,0.6608275078,Val
38,0.852011559007,0.827468371895,Train
39,0.723276018381,0.737411747665,Train
40,0.308144564103,0.353707406389,Train
41,0.0178084818339,0.0125017805326,Train
42,0.877862052656,0.873301349488,Train
43,0.0805446450854,0.0261952278482,Train
44,0.0180026428811,-0.000761908907819,Train
45,0.251058117049,0.223320622057,Train
46,0.880765693778,0.872344153669,Val
47,0.980867235129,0.96052828076,Train
48,0.687029422883,0.691852472028,Train
49,0.814005822758,0.856829941348,Train
50,0.536119454834,0.531092013776,Train
51,0.12392688182,0.158431273382,Train
52,0.497937950242,0.445144709767,Train
53,0.600625528952,0.607750834662,Train
54,0.00851451954116,0.0574995879599,Val
55,0.354748747874,0.379279809693,Train
56,0.615544130057,0.587556018503,Test
57,0.587567435704,0.757823366104,Train
58,0.958349942966,0.950756259934,Train
59,0.541714302357,0.564003882855,Train
60,0.394324246972,0.309868413562,Val
61,0.573994947793,0.570129792915,Val
62,0.435283915133,0.438986039708,Val
63,0.942376428123,0.964134794898,Train
64,0.534234264255,0.550873188963,Val
65,0.316083868847,0.317816974374,Val
66,0.740493041033,0.745277706071,Train
67,0.718928249865,0.812157034788,Test
68,0.632792333371,0.629921328811,Train
69,0.366492033959,0.384623943716,Val
70,0.938288273526,0.965334047016,Test
71,0.949438286267,0.958580387314,Train
72,0.676325696664,0.627559943144,Train
73,0.368637250519,0.400286697931,Train
74,0.615280167464,0.628017718734,Train
75,0.618217547138,0.536573397544,Train
76,0.309612720741,0.320017327629,Train
77,0.940576655355,1.24111773677,Train
78,0.547142942047,0.527405974916,Train
79,0.0389079865404,0.0774365188853,Test
80,0.0513984684843,0.0792145353539,Train
81,0.543576659194,0.523829867636,Train
82,0.364458264388,0.347942255029,Train
83,0.756226497373,0.775292803322,Val
84,0.433071298458,0.453089993971,Val
85,0.110683981785,0.0902268691233,Train
86,0.322342272912,0.284204124042,Val
87,0.0604713249969,0.0649305352778,Test
88,0.26761503291,0.240564570511,Val
89,0.883050082824,0.897448648343,Val
90,0.619106642122,0.744645097821,Train
91,0.663676483202,0.607213622781,Val
92,0.336022964339,0.374352346053,Test
93,0.40943366948,0.399886476505,Train
94,0.305034238909,0.278658827045,Train
95,0.286295477963,0.306067486233,Val
96,0.511347003133,0.527814688668,Train
97,0.407653162295,0.35598749759,Val
98,0.467445223553,0.463775039718,Train
99,0.0839387455887,0.145771302001,Train
100,0.447136507963,0.425359844433,Test
101,0.65402967801,0.606277807956,Train
102,0.0382408600524,0.0148890677767,Train
103,0.0296896038042,0.0740235860257,Train
104,0.326320601904,0.302191128294,Train
105,0.320799591263,0.319940009341,Val
106,0.0853400896788,-0.0023572845605,Train
107,0.420078789137,0.438129107719,Train
108,0.592473041467,0.603848570823,Test
109,0.149675647849,0.0853243878684,Train
110,0.649379938342,0.564866181946,Train
111,0.229474797724,0.193097417157,Val
112,0.832288249289,0.813227586156,Train
113,0.70383716711,0.568880212369,Train
114,0.873462972384,0.857241073544,Train
115,0.495275829313,0.480605582444,Train
116,0.0942684060662,0.0207317010125,Test
117,0.0236257701375,0.011789067986,Train
118,0.599743848444,0.598606838341,Train
119,0.847964044488,0.829739453086,Test
120,0.809356552023,0.804852158556,Train
121,0.202719766752,0.202049830236,Train
122,0.256040527525,0.284031401153,Val
123,0.679210680273,0.663788265102,Test
124,0.677786575303,0.703330600447,Test
125,0.54180580455,0.492774028712,Test
126,0.0823060501331,0.165199784618,Train
127,0.718319388795,0.716199115394,Test
128,0.433141699548,0.42544381648,Train
129,0.510843927208,0.529419428879,Test
130,0.932280551833,0.946016741384,Test
131,0.820998423038,0.811135929758,Train
132,0.302513418693,0.30672366484,Test
133,0.927005567194,0.885225952893,Val
